,ProdTaken,Age,CityTier,Gender,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisited,MonthlyIncome,NumberofAdultVisited,TypeofContact_Company Invited,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,ProductPitched_Basic,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
2567,0,52.0,1,1,4.0,3.0,2.0,0,5,1,1.0,38215.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2568,1,32.0,3,1,6.0,3.0,6.0,1,3,1,2.0,24850.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2569,0,27.0,1,0,5.0,4.0,3.0,0,3,1,1.0,21046.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2570,1,59.0,1,0,4.0,3.0,3.0,0,3,1,1.0,28990.0,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2571,1,20.0,3,1,4.0,3.0,3.0,1,2,0,2.0,20353.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2572,0,23.0,1,1,4.0,3.0,2.0,0,5,1,3.0,21201.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2573,0,50.0,1,0,4.0,5.0,3.0,0,2,1,3.0,25245.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2574,0,44.0,1,0,3.0,3.0,6.0,0,3,0,3.0,23417.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2575,0,51.0,3,0,4.0,3.0,6.0,0,5,0,1.0,27886.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2576,1,32.0,3,0,6.0,3.0,5.0,1,3,1,1.0,23237.0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2577,0,42.0,3,1,4.0,3.0,5.0,1,2,0,2.0,26867.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2578,0,27.0,2,0,4.0,3.0,3.0,0,4,1,1.0,21620.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2579,0,37.0,1,1,4.0,4.0,8.0,0,4,1,2.0,23619.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2580,1,52.0,1,1,6.0,3.0,4.0,0,2,0,2.0,29328.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2581,0,40.0,3,0,5.0,3.0,6.0,0,5,1,1.0,24580.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2582,0,26.0,3,1,5.0,3.0,4.0,0,4,0,1.0,27317.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2583,0,31.0,2,1,4.0,3.0,2.0,1,3,1,2.0,25025.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2584,1,33.0,1,0,4.0,5.0,2.0,0,4,1,2.0,22878.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2585,0,46.0,1,1,4.0,3.0,7.0,0,2,1,1.0,22130.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2587,0,31.0,1,0,4.0,3.0,3.0,0,2,1,1.0,21310.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2588,0,33.0,3,1,6.0,3.0,2.0,0,2,0,2.0,23346.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2589,0,31.0,1,0,4.0,5.0,7.0,0,5,1,2.0,21882.0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2590,0,31.0,1,1,5.0,3.0,2.0,0,4,0,1.0,21398.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2591,0,42.0,1,1,5.0,5.0,2.0,0,2,1,1.0,35859.0,3.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2592,0,42.0,1,1,4.0,5.0,4.0,0,2,0,3.0,20916.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2593,0,20.0,1,0,4.0,4.0,3.0,0,3,1,3.0,20161.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2594,0,41.0,1,0,4.0,4.0,3.0,0,2,1,1.0,24283.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2595,0,36.0,3,1,4.0,4.0,3.0,0,4,1,3.0,25973.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2596,0,54.0,3,1,4.0,3.0,4.0,1,5,0,1.0,20984.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2597,0,46.0,1,1,4.0,4.0,2.0,0,4,1,1.0,21026.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2598,0,33.0,3,0,4.0,3.0,3.0,0,4,1,2.0,27676.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2599,0,30.0,1,1,4.0,3.0,3.0,0,3,0,2.0,22997.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2600,0,52.0,1,1,5.0,3.0,4.0,0,3,1,2.0,24810.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2601,0,59.0,1,0,5.0,4.0,6.0,1,2,1,1.0,22024.0,3.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2602,0,41.0,3,1,5.0,3.0,2.0,0,2,1,1.0,29533.0,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2603,0,35.0,3,0,4.0,3.0,8.0,0,5,1,3.0,20909.0,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2604,0,23.0,1,1,4.0,3.0,3.0,0,2,0,2.0,21001.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2605,0,28.0,1,1,4.0,4.0,8.0,0,3,0,1.0,20702.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2606,0,29.0,1,1,4.0,3.0,3.0,0,2,0,1.0,21391.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2607,0,58.0,1,1,3.0,3.0,5.0,1,4,1,2.0,28117.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2608,0,28.0,1,1,5.0,3.0,3.0,1,2,0,3.0,21244.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2609,0,51.0,1,0,4.0,3.0,5.0,0,5,1,1.0,38604.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2610,0,42.0,1,1,4.0,3.0,6.0,0,4,1,2.0,21129.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2611,0,31.0,3,0,4.0,3.0,4.0,0,4,1,2.0,28097.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2612,0,39.0,3,0,5.0,3.0,6.0,0,2,1,2.0,27364.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2613,0,33.0,1,1,4.0,3.0,5.0,0,2,0,2.0,21716.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2614,0,28.0,1,1,4.0,4.0,2.0,1,4,1,1.0,21736.0,2.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2615,1,20.0,3,0,6.0,5.0,2.0,0,3,1,2.0,21003.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2616,0,37.0,1,1,4.0,4.0,6.0,0,4,1,1.0,20766.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2617,0,31.0,1,1,4.0,5.0,3.0,0,2,0,2.0,21750.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2618,0,46.0,3,0,4.0,5.0,6.0,1,4,0,1.0,23684.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2619,0,57.0,1,0,4.0,5.0,6.0,1,4,1,2.0,22935.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2620,0,34.0,1,1,4.0,3.0,2.0,0,3,0,2.0,21178.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2621,1,20.0,1,1,5.0,3.0,3.0,0,5,0,1.0,19780.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2622,0,47.0,3,0,4.0,5.0,3.0,0,2,1,2.0,29131.0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2623,0,39.0,1,0,4.0,3.0,3.0,0,2,1,2.0,20966.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2624,0,32.0,1,0,4.0,3.0,2.0,1,4,1,3.0,22607.0,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2625,0,35.0,1,0,4.0,4.0,4.0,0,3,1,1.0,20989.0,3.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2626,1,42.0,3,0,4.0,4.0,3.0,1,4,0,3.0,21818.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2627,0,51.0,1,1,5.0,3.0,4.0,0,3,0,1.0,22368.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2628,0,54.0,1,0,3.0,5.0,3.0,0,2,1,2.0,23128.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2629,0,34.0,1,0,4.0,4.0,3.0,0,5,0,1.0,21434.0,3.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2630,0,41.0,1,0,4.0,3.0,2.0,0,5,0,2.0,37711.0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2631,0,56.0,1,1,3.0,4.0,2.0,0,2,0,3.0,37400.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2632,0,35.0,1,1,5.0,3.0,3.0,0,4,0,1.0,28225.0,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2633,0,52.0,1,0,4.0,4.0,5.0,0,5,0,2.0,32412.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2634,0,53.0,1,1,5.0,3.0,2.0,0,2,1,2.0,38677.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2635,0,28.0,1,0,4.0,4.0,3.0,0,3,1,1.0,20957.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2636,1,36.0,1,1,5.0,3.0,5.0,1,4,1,2.0,24594.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2637,0,44.0,1,1,3.0,3.0,6.0,0,4,0,2.0,20767.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2639,0,38.0,1,1,3.0,5.0,3.0,1,3,0,3.0,22242.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2640,0,36.0,1,0,4.0,4.0,7.0,0,2,1,1.0,23103.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2641,0,43.0,1,0,4.0,3.0,4.0,0,2,0,1.0,23943.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2642,0,39.0,1,1,4.0,3.0,2.0,0,2,0,2.0,25231.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2643,0,39.0,1,1,4.0,3.0,5.0,0,2,0,2.0,24939.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2644,0,28.0,1,1,5.0,5.0,7.0,0,3,0,2.0,22976.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2645,0,50.0,1,1,4.0,3.0,3.0,1,2,0,2.0,25482.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2646,0,35.0,1,1,4.0,3.0,3.0,1,3,1,1.0,22493.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2647,0,41.0,1,1,4.0,3.0,2.0,1,2,1,2.0,21419.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2648,1,39.0,1,1,4.0,5.0,2.0,1,3,0,2.0,25351.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2649,1,30.0,3,0,4.0,3.0,3.0,0,3,1,2.0,26317.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2650,0,23.0,1,1,3.0,4.0,3.0,1,4,0,1.0,21006.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2651,0,37.0,1,0,4.0,3.0,3.0,0,3,1,3.0,20831.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2652,0,41.0,1,1,5.0,3.0,2.0,0,5,1,1.0,23554.0,3.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2653,0,47.0,1,1,4.0,5.0,2.0,0,2,0,1.0,28074.0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2654,1,33.0,3,1,6.0,3.0,3.0,0,2,1,2.0,29078.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2655,0,31.0,1,1,5.0,3.0,3.0,0,5,1,2.0,27152.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2656,0,28.0,3,0,4.0,3.0,3.0,0,2,1,2.0,28659.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2657,0,52.0,1,1,5.0,4.0,7.0,0,3,1,2.0,31168.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2658,1,31.0,1,0,4.0,5.0,7.0,1,4,1,2.0,21335.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2659,0,42.0,3,0,4.0,3.0,5.0,1,2,0,2.0,32269.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2660,1,31.0,3,0,5.0,5.0,7.0,0,2,0,2.0,25374.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2661,1,30.0,1,1,4.0,3.0,2.0,0,2,0,1.0,20736.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2662,0,46.0,3,0,5.0,3.0,8.0,0,4,1,1.0,27543.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2663,0,55.0,3,0,4.0,5.0,4.0,0,4,1,2.0,24618.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2664,0,37.0,1,1,4.0,4.0,2.0,0,2,0,3.0,24592.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2665,0,34.0,1,0,5.0,4.0,8.0,0,4,0,1.0,21300.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2666,0,38.0,1,1,4.0,3.0,3.0,1,3,0,2.0,30863.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2667,0,39.0,3,1,4.0,3.0,2.0,0,2,1,2.0,29287.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2668,0,32.0,1,1,6.0,3.0,2.0,0,3,1,1.0,23023.0,2.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2669,0,60.0,1,1,5.0,3.0,5.0,0,3,0,2.0,20855.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2670,0,38.0,3,1,4.0,3.0,6.0,0,4,1,1.0,20855.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2671,0,30.0,3,0,4.0,3.0,3.0,0,3,1,1.0,26596.0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2672,0,36.0,3,0,4.0,3.0,3.0,0,5,1,1.0,27467.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2673,1,30.0,1,1,5.0,3.0,3.0,1,3,0,2.0,21067.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2674,0,53.0,1,0,5.0,3.0,2.0,0,3,0,1.0,21890.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2675,0,43.0,1,1,4.0,3.0,2.0,0,2,0,2.0,37910.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2676,0,60.0,2,1,4.0,3.0,2.0,0,4,1,1.0,20945.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2677,0,51.0,3,0,4.0,3.0,2.0,0,2,1,2.0,38195.0,2.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2678,1,34.0,1,1,4.0,3.0,7.0,1,2,0,2.0,21114.0,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2680,1,34.0,1,0,4.0,5.0,2.0,0,3,1,1.0,21385.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2681,0,53.0,3,1,5.0,3.0,2.0,1,2,1,3.0,37746.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2682,0,33.0,3,0,4.0,4.0,4.0,0,3,1,1.0,22609.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2683,1,33.0,1,1,5.0,3.0,2.0,1,5,1,1.0,22408.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2684,0,40.0,1,0,4.0,3.0,2.0,0,3,0,2.0,20910.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2685,0,33.0,3,1,4.0,3.0,2.0,0,4,1,3.0,23143.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2686,0,42.0,1,1,4.0,5.0,4.0,0,2,1,1.0,21750.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2687,0,41.0,1,1,4.0,3.0,3.0,0,3,1,2.0,21997.0,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2688,0,46.0,1,1,3.0,3.0,2.0,0,4,1,3.0,37880.0,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2689,0,32.0,1,1,4.0,3.0,2.0,0,4,1,3.0,32353.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2690,0,34.0,1,0,5.0,3.0,3.0,0,2,0,3.0,21589.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2691,0,35.0,1,1,5.0,5.0,8.0,0,4,0,2.0,24635.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2692,0,38.0,1,0,5.0,5.0,4.0,0,4,1,2.0,22598.0,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2693,0,46.0,1,1,3.0,3.0,6.0,0,2,0,3.0,25112.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2694,1,38.0,1,1,4.0,3.0,8.0,0,3,1,3.0,28726.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2695,0,40.0,1,0,4.0,3.0,2.0,0,2,1,2.0,29616.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2696,0,30.0,1,1,4.0,3.0,3.0,0,3,0,1.0,21018.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2697,0,43.0,1,0,3.0,5.0,5.0,1,2,0,1.0,25223.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2698,0,30.0,3,1,4.0,3.0,4.0,0,2,1,2.0,25609.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2699,0,26.0,1,0,4.0,3.0,2.0,0,3,1,2.0,23576.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2700,0,43.0,1,0,5.0,5.0,2.0,1,4,1,1.0,21271.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2701,0,41.0,1,1,4.0,3.0,2.0,0,5,0,1.0,38114.0,2.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2702,0,52.0,1,1,4.0,3.0,3.0,0,4,1,1.0,21401.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2703,1,32.0,1,1,5.0,4.0,2.0,0,3,1,3.0,22157.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2704,0,33.0,1,1,3.0,4.0,3.0,0,2,0,2.0,21472.0,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2705,0,39.0,3,1,5.0,3.0,5.0,0,5,1,2.0,23927.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2706,0,33.0,1,1,5.0,5.0,6.0,0,4,0,2.0,20854.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2708,1,29.0,1,1,4.0,3.0,4.0,0,4,1,2.0,22163.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2709,0,30.0,3,1,5.0,4.0,4.0,0,4,0,2.0,25322.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2710,0,32.0,1,1,5.0,3.0,2.0,0,3,1,2.0,24260.0,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2711,0,26.0,1,1,3.0,5.0,3.0,0,5,1,2.0,22678.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2712,0,46.0,1,1,4.0,3.0,2.0,1,3,0,1.0,32174.0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2713,0,37.0,1,1,4.0,3.0,2.0,0,5,1,2.0,21888.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2714,0,56.0,1,1,4.0,5.0,2.0,1,2,1,1.0,37723.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2715,1,48.0,1,1,4.0,4.0,3.0,1,3,1,1.0,30527.0,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2716,0,29.0,1,1,4.0,3.0,3.0,0,2,1,2.0,20748.0,2.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2717,0,38.0,3,1,4.0,3.0,6.0,0,3,0,1.0,25180.0,3.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2718,0,22.0,1,1,5.0,3.0,3.0,0,5,1,2.0,21908.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2719,0,38.0,1,0,4.0,3.0,4.0,1,3,0,1.0,32281.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2720,0,36.0,1,0,3.0,4.0,2.0,0,5,1,2.0,30674.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2721,0,39.0,3,0,3.0,5.0,3.0,1,3,0,1.0,24283.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2722,0,27.0,1,0,4.0,4.0,3.0,0,5,0,2.0,25075.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2723,0,51.0,1,1,4.0,4.0,2.0,0,5,1,1.0,37822.0,3.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2724,0,54.0,1,1,4.0,3.0,2.0,1,5,0,1.0,36262.0,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2725,0,43.0,3,1,4.0,3.0,3.0,0,3,1,1.0,23585.0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2726,0,30.0,3,1,4.0,3.0,3.0,0,2,0,1.0,23232.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2727,0,56.0,1,1,4.0,3.0,5.0,1,2,1,2.0,24093.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2728,0,27.0,1,1,4.0,5.0,3.0,1,3,1,2.0,23419.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2729,0,38.0,1,0,4.0,3.0,3.0,0,2,1,2.0,20793.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2730,1,45.0,1,1,4.0,3.0,5.0,1,5,0,2.0,21839.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2731,0,39.0,1,1,4.0,3.0,2.0,0,3,0,1.0,24423.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2732,1,27.0,1,1,4.0,4.0,4.0,1,2,1,2.0,21051.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2733,0,29.0,1,0,4.0,3.0,3.0,0,4,0,2.0,21988.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2734,0,50.0,1,0,4.0,5.0,2.0,1,3,0,1.0,37343.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2735,0,37.0,1,1,4.0,4.0,6.0,0,2,1,1.0,23163.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2736,0,32.0,3,0,4.0,4.0,3.0,0,3,0,2.0,21467.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
